Name,Year,Date,Tm,Opp,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
Rafael Devers,2022,01/05/2022,BOS,BAL,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.299,0.313,0.464,0.777,2,0.98,-0.161,0.78,-0.0008,-0.71,8,9.2,3B
Rafael Devers,2022,03/05/2022,BOS,LAA,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.297,0.311,0.485,0.796,2,0.68,0.082,0.52,0.0004,0.24,14,18.7,3B
Rafael Devers,2022,04/05/2022,BOS,LAA,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.286,0.306,0.467,0.772,2,0.89,-0.124,0.66,-0.0005,-1.09,2,3,3B
Rafael Devers,2022,05/05/2022,BOS,LAA,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.284,0.304,0.459,0.762,2,0.7,-0.01,0.49,0,-0.18,3,3,3B
Rafael Devers,2022,06/05/2022,BOS,CHW,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.286,0.31,0.455,0.766,3,1.18,0.069,0.72,0.0003,0.2,5,6,3B
Rafael Devers,2022,07/05/2022,BOS,CHW,5,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.293,0.322,0.466,0.788,2,1.52,0.133,0.83,0.0004,1.33,12,15.5,3B
Rafael Devers,2022,08/05/2022,BOS,CHW,4,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.308,0.336,0.475,0.811,3,1.18,0.061,0.58,0.0002,0.88,11,12.2,3B
Rafael Devers,2022,10/05/2022,BOS,ATL,5,4,2,2,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0.315,0.346,0.508,0.854,2,0.78,0.199,0.33,0.0005,3.48,29,41.4,3B
Rafael Devers,2022,11/05/2022,BOS,ATL,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.313,0.343,0.508,0.851,2,0.84,-0.063,0.38,-0.0002,-0.37,7,9.2,3B
Rafael Devers,2022,13/05/2022,BOS,TEX,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.308,0.338,0.496,0.834,2,0.78,0.066,0.35,0.0002,-0.14,7,9.7,3B
Rafael Devers,2022,14/05/2022,BOS,TEX,5,5,2,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0.312,0.34,0.522,0.862,2,0.32,0.121,0.16,0.0004,1.92,23,31.4,3B
Rafael Devers,2022,15/05/2022,BOS,TEX,4,4,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.324,0.351,0.542,0.894,2,0.88,0.235,0.48,0.0008,1.66,15,18.5,3B
Rafael Devers,2022,16/05/2022,BOS,HOU,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.322,0.349,0.534,0.883,2,1.43,-0.093,0.68,-0.0003,-0.59,3,3,3B
Rafael Devers,2022,17/05/2022,BOS,HOU,4,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.333,0.359,0.567,0.926,2,0.23,0.116,0.13,0.0004,1.85,24,30.9,3B
Rafael Devers,2022,18/05/2022,BOS,HOU,4,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.34,0.369,0.588,0.957,2,0.65,0.191,0.31,0.0005,2.42,19,24.7,3B
Rafael Devers,2022,19/05/2022,BOS,SEA,5,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.335,0.364,0.576,0.94,2,0.81,-0.054,0.42,-0.0002,-0.81,3,3,3B
Rafael Devers,2022,20/05/2022,BOS,SEA,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.327,0.355,0.562,0.917,2,1.08,-0.121,0.62,-0.0004,-1.48,5,6,3B
Rafael Devers,2022,21/05/2022,BOS,SEA,4,4,2,3,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0.337,0.364,0.602,0.967,2,0.7,0.17,0.41,0.0006,2.53,33,43.9,3B
Rafael Devers,2022,22/05/2022,BOS,SEA,5,4,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.335,0.365,0.594,0.959,2,1.24,-0.005,0.78,0,-0.49,7,9.2,3B
Rafael Devers,2022,24/05/2022,BOS,CHW,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.337,0.366,0.606,0.972,2,0.25,0.029,0.19,0.0001,0.48,19,24.9,3B
Rafael Devers,2022,25/05/2022,BOS,CHW,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.333,0.362,0.594,0.956,2,1.29,-0.127,0.97,-0.0006,-1.18,3,3,3B
Rafael Devers,2022,26/05/2022,BOS,CHW,6,5,3,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0.335,0.366,0.6,0.966,2,0.43,0.071,0.3,0.0003,1.06,18,24.6,3B
Rafael Devers,2022,27/05/2022,BOS,BAL,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0.372,0.605,0.977,2,0.42,0.13,0.31,0.0006,1.44,17,21.6,3B
Rafael Devers,2022,28/05/2022,BOS,BAL,5,5,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.354,0.382,0.615,0.998,2,0.68,0.083,0.46,0.0003,0.99,14,15,3B
Rafael Devers,2022,28/05/2022,BOS,BAL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.375,0.603,0.978,2,0.79,-0.087,0.56,-0.0004,-0.87,0,0,3B
Rafael Devers,2022,29/05/2022,BOS,BAL,5,4,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.345,0.376,0.611,0.986,2,0.23,0.037,0.16,0.0002,0.66,18,24.9,3B
Rafael Devers,2022,30/05/2022,BOS,BAL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.37,0.602,0.972,2,0.53,-0.041,0.39,-0.0002,-0.57,0,0,3B
Rafael Devers,2022,31/05/2022,BOS,CIN,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.343,0.373,0.605,0.977,2,2.08,0.078,1.35,0.0003,-0.02,8,9,3B
Rafael Devers,2022,01/06/2022,BOS,CIN,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.341,0.371,0.603,0.973,2,0.5,0.051,0.27,0.0002,0.19,7,9.2,3B
Rafael Devers,2022,03/06/2022,BOS,OAK,5,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.338,0.367,0.598,0.965,2,0.61,-0.019,0.38,-0.0001,0.66,9,12.7,3B
Rafael Devers,2022,04/06/2022,BOS,OAK,4,4,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.336,0.365,0.592,0.957,3,0.74,0.139,0.49,0.0006,0.89,7,10,3B
Rafael Devers,2022,05/06/2022,BOS,OAK,4,3,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.341,0.371,0.606,0.978,3,1.13,0.153,0.82,0.0007,2.16,23,31.4,3B
Rafael Devers,2022,06/06/2022,BOS,LAA,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0.369,0.6,0.969,2,0.84,-0.042,0.7,-0.0002,-0.42,3,3,3B
Rafael Devers,2022,07/06/2022,BOS,LAA,5,4,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.342,0.374,0.603,0.977,2,1.89,0.148,1.64,0.0008,0.09,12,15.2,3B
Rafael Devers,2022,09/06/2022,BOS,LAA,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.336,0.368,0.592,0.96,2,1.14,-0.115,1.01,-0.0006,-1.09,0,0,3B
Rafael Devers,2022,10/06/2022,BOS,SEA,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.335,0.369,0.587,0.955,2,0.94,0.057,0.83,0.0003,0.34,7,9.2,3B
Rafael Devers,2022,11/06/2022,BOS,SEA,4,3,2,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0.335,0.371,0.596,0.967,2,1.01,0.11,0.89,0.0006,1.06,20,28.4,3B
Rafael Devers,2022,12/06/2022,BOS,SEA,4,3,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0.335,0.373,0.605,0.977,2,1.02,0.39,0.88,0.002,1.64,18,25.2,3B
Rafael Devers,2022,14/06/2022,BOS,OAK,5,5,2,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0.332,0.369,0.609,0.978,2,0.89,0.054,0.71,0.0003,1.86,20,28.9,3B
Rafael Devers,2022,15/06/2022,BOS,OAK,5,3,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.332,0.374,0.617,0.991,2,0.37,0.206,0.31,0.001,2.27,24,34.6,3B
Rafael Devers,2022,16/06/2022,BOS,OAK,5,2,1,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0.329,0.378,0.612,0.99,2,1.58,0.189,1.31,0.0009,1.68,8,12.2,3B
Rafael Devers,2022,17/06/2022,BOS,STL,4,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0.333,0.383,0.613,0.996,2,0.64,0.046,0.52,0.0002,1.53,17,22,3B
Rafael Devers,2022,18/06/2022,BOS,STL,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.328,0.378,0.604,0.981,2,0.83,-0.082,0.7,-0.0004,-0.81,0,0,3B
Rafael Devers,2022,19/06/2022,BOS,STL,4,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.33,0.383,0.603,0.986,2,0.68,0.058,0.55,0.0003,0.69,7,9,3B
Rafael Devers,2022,20/06/2022,BOS,DET,4,3,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0.33,0.384,0.604,0.988,2,1,0.066,0.87,0.0004,0.56,9,12.5,3B
Rafael Devers,2022,21/06/2022,BOS,DET,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0.383,0.599,0.981,2,0.72,0.059,0.62,0.0003,0.58,3,3,3B
Rafael Devers,2022,24/06/2022,BOS,CLE,5,4,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.331,0.386,0.612,0.998,2,0.77,0.217,0.72,0.0012,1.78,21,27.7,3B
Rafael Devers,2022,25/06/2022,BOS,CLE,5,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.33,0.386,0.606,0.993,2,0.94,-0.019,0.91,-0.0001,0.13,5,6,3B
Rafael Devers,2022,26/06/2022,BOS,CLE,6,5,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.334,0.392,0.606,0.998,2,0.64,0.079,0.6,0.0005,2.37,15,18.7,3B
Rafael Devers,2022,27/06/2022,BOS,TOR,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.39,0.605,0.995,2,0.67,-0.06,0.66,-0.0004,-0.32,5,6,3B
Rafael Devers,2022,28/06/2022,BOS,TOR,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.332,0.39,0.6,0.99,2,1.02,-0.061,1,-0.0004,-0.55,5,6,3B
Rafael Devers,2022,29/06/2022,BOS,TOR,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.328,0.387,0.592,0.979,2,1.67,0.058,1.65,0.0003,0.03,4,6.2,3B
Rafael Devers,2022,01/07/2022,BOS,CHC,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326,0.384,0.586,0.97,2,0.94,-0.105,0.76,-0.0005,-0.63,3,3,3B
Rafael Devers,2022,02/07/2022,BOS,CHC,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0.325,0.383,0.584,0.967,2,1.83,-0.194,1.64,-0.001,-1.03,5,6,3B
Rafael Devers,2022,03/07/2022,BOS,CHC,6,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.325,0.382,0.58,0.962,2,2.22,-0.219,1.87,-0.0011,-1.3,6,6,3B
Rafael Devers,2022,04/07/2022,BOS,TBR,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.327,0.383,0.579,0.962,2,0.71,0.056,0.7,0.0003,0.69,10,12.7,3B
Rafael Devers,2022,07/07/2022,BOS,NYY,4,3,2,2,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0.33,0.387,0.598,0.986,2,1.24,0.299,1.12,0.0016,4.5,36,50.9,3B
Rafael Devers,2022,08/07/2022,BOS,NYY,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.327,0.384,0.593,0.977,2,1.23,-0.097,1.08,-0.0005,-1.23,0,0,3B
Rafael Devers,2022,12/07/2022,BOS,TBR,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326,0.383,0.588,0.971,3,0.54,-0.039,0.53,-0.0002,-0.16,3,3,DH
Rafael Devers,2022,13/07/2022,BOS,TBR,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.325,0.381,0.587,0.969,2,0.99,-0.085,0.99,-0.0005,-0.77,5,6,3B
Rafael Devers,2022,14/07/2022,BOS,TBR,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.327,0.383,0.595,0.978,2,1.23,0.092,1.25,0.0006,0.77,17,21.7,3B
Rafael Devers,2022,15/07/2022,BOS,NYY,5,4,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0.326,0.383,0.6,0.983,2,1.76,0.116,1.56,0.0006,1.09,18,25.2,3B
Rafael Devers,2022,16/07/2022,BOS,NYY,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.327,0.382,0.606,0.989,2,0.33,0.094,0.3,0.0005,0.8,14,18.7,3B
Rafael Devers,2022,17/07/2022,BOS,NYY,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.324,0.379,0.601,0.98,2,0.38,-0.028,0.34,-0.0002,-0.6,0,0,3B
Rafael Devers,2022,22/07/2022,BOS,TOR,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.324,0.379,0.602,0.981,3,0.16,0.021,0.15,0.0001,-0.25,5,6,3B
Rafael Devers,2022,02/08/2022,BOS,HOU,4,4,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0.326,0.38,0.612,0.992,3,0.8,0.308,0.54,0.0013,1.83,21,28.2,3B
Rafael Devers,2022,03/08/2022,BOS,HOU,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.322,0.376,0.605,0.981,3,0.29,-0.031,0.22,-0.0001,-1.01,0,0,DH
Rafael Devers,2022,04/08/2022,BOS,KCR,4,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.322,0.378,0.603,0.98,3,0.81,0.056,0.52,0.0002,0.9,9,13,3B
Rafael Devers,2022,05/08/2022,BOS,KCR,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.319,0.375,0.596,0.971,3,0.4,-0.029,0.23,-0.0001,-0.67,2,3,3B
Rafael Devers,2022,06/08/2022,BOS,KCR,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.315,0.372,0.59,0.961,2,1.02,-0.101,0.68,-0.0004,-0.7,0,0,3B
Rafael Devers,2022,07/08/2022,BOS,KCR,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.314,0.369,0.592,0.962,2,0.49,-0.021,0.28,-0.0001,0.29,14,18.7,3B
Rafael Devers,2022,09/08/2022,BOS,ATL,5,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.31,0.367,0.586,0.954,2,1.9,-0.177,0.95,-0.0005,-1.45,2,3,3B
Rafael Devers,2022,10/08/2022,BOS,ATL,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31,0.366,0.583,0.949,2,0.82,-0.051,0.37,-0.0001,-0.36,3,3,3B
Rafael Devers,2022,11/08/2022,BOS,BAL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.363,0.577,0.939,2,0.54,-0.042,0.24,-0.0001,-0.7,0,0,3B
Rafael Devers,2022,12/08/2022,BOS,NYY,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.307,0.364,0.577,0.941,2,1.61,-0.003,0.73,0,0.4,7,9,3B
Rafael Devers,2022,13/08/2022,BOS,NYY,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.36,0.57,0.93,2,2.29,-0.244,1.17,-0.0007,-1.31,0,0,3B
Rafael Devers,2022,14/08/2022,BOS,NYY,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.305,0.361,0.577,0.938,2,0.9,0.183,0.38,0.0005,1.98,19,25.2,3B
Rafael Devers,2022,16/08/2022,BOS,PIT,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.303,0.36,0.573,0.933,2,0.53,0.038,0.24,0.0001,0.11,4,6.2,3B
Rafael Devers,2022,17/08/2022,BOS,PIT,5,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.302,0.361,0.572,0.932,2,0.8,-0.028,0.4,-0.0001,0.24,7,9,3B
Rafael Devers,2022,18/08/2022,BOS,PIT,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.3,0.357,0.568,0.925,2,0.37,-0.035,0.21,-0.0001,-0.62,2,3.5,3B
Rafael Devers,2022,19/08/2022,BOS,BAL,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.296,0.353,0.561,0.914,4,1.39,-0.109,0.81,-0.0004,-1.08,2,3.2,3B
Rafael Devers,2022,20/08/2022,BOS,BAL,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.296,0.352,0.558,0.91,4,1.2,-0.054,0.56,-0.0002,-0.57,3,3,3B
Rafael Devers,2022,21/08/2022,BOS,BAL,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.295,0.352,0.555,0.906,4,1.14,-0.056,0.65,-0.0002,-0.23,5,6.2,3B
Rafael Devers,2022,23/08/2022,BOS,TOR,5,4,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.3,0.356,0.557,0.913,4,0.24,0.035,0.11,0.0001,1.69,13,15.5,3B
Rafael Devers,2022,24/08/2022,BOS,TOR,5,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.299,0.357,0.554,0.911,4,1.95,0.12,0.65,0.0002,0.13,5,6,3B
Rafael Devers,2022,25/08/2022,BOS,TOR,5,5,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.3,0.357,0.554,0.912,2,1.75,0.033,0.43,0.0001,0.72,10,12.5,3B
Rafael Devers,2022,27/08/2022,BOS,TBR,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.297,0.354,0.549,0.903,4,0.41,-0.04,0.08,0,-1.25,2,3.2,3B
Rafael Devers,2022,28/08/2022,BOS,TBR,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.294,0.351,0.543,0.894,4,0.96,-0.129,0.24,-0.0002,-1.73,0,0,3B
Rafael Devers,2022,29/08/2022,BOS,MIN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0.348,0.538,0.886,4,1.17,-0.134,0.22,-0.0002,-1.33,0,0,3B
Rafael Devers,2022,30/08/2022,BOS,MIN,4,2,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0.29,0.347,0.536,0.883,4,1.53,-0.031,0.18,0,-0.31,4,6.5,3B
Rafael Devers,2022,31/08/2022,BOS,MIN,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.287,0.343,0.53,0.873,4,0.82,-0.097,0.06,0,-1.58,0,0,3B
Rafael Devers,2022,01/09/2022,BOS,TEX,5,5,2,2,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0.288,0.344,0.533,0.877,4,2.08,0.307,0.16,0.0001,1.66,20,28.9,3B
Rafael Devers,2022,02/09/2022,BOS,TEX,4,2,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0.291,0.349,0.537,0.886,4,0.55,0.1,0.05,0.0001,1.76,18,24.9,3B
Rafael Devers,2022,03/09/2022,BOS,TEX,4,4,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0.293,0.35,0.539,0.889,4,0.85,0.116,0.08,0.0001,1.69,14,19.2,3B
Rafael Devers,2022,04/09/2022,BOS,TEX,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.291,0.348,0.534,0.882,4,0.77,-0.101,0.06,-0.0001,-1.96,0,0,3B
Rafael Devers,2022,05/09/2022,BOS,TBR,4,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0.291,0.351,0.534,0.885,4,1.41,0.138,0.21,0.0001,1.22,9,12.5,3B
Rafael Devers,2022,06/09/2022,BOS,TBR,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.289,0.348,0.53,0.878,4,0.55,-0.055,0.05,0,-0.73,0,0,3B
Rafael Devers,2022,09/09/2022,BOS,BAL,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.287,0.347,0.526,0.874,4,1.55,-0.138,0.03,0,-1.09,2,3,3B
Rafael Devers,2022,10/09/2022,BOS,BAL,5,5,1,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0.29,0.35,0.533,0.883,4,0.61,0.191,0.01,0,2.92,28,38.7,3B
Rafael Devers,2022,11/09/2022,BOS,BAL,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.29,0.349,0.531,0.88,4,0.95,-0.086,0.01,0,-1.07,3,3,3B
Rafael Devers,2022,13/09/2022,BOS,NYY,5,4,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0.288,0.348,0.527,0.874,4,1.73,-0.163,0.03,0,-0.35,9,12.2,3B
Rafael Devers,2022,14/09/2022,BOS,NYY,4,4,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0.287,0.347,0.526,0.873,4,1.93,0.142,0.02,0,1.16,7,9.5,3B
Rafael Devers,2022,16/09/2022,BOS,KCR,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.288,0.348,0.525,0.873,2,1.84,0.135,0,0,0.66,5,6,3B
Rafael Devers,2022,17/09/2022,BOS,KCR,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.287,0.347,0.523,0.87,2,0.99,-0.1,0.01,0,-0.69,3,3,3B
Rafael Devers,2022,18/09/2022,BOS,KCR,6,6,0,4,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.292,0.351,0.527,0.877,2,0.86,0.155,0,0,3.27,20,25.5,3B
Rafael Devers,2022,20/09/2022,BOS,CIN,5,4,1,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0.292,0.351,0.53,0.881,2,0.86,-0.013,0,0,0.96,18,25.2,3B
Rafael Devers,2022,21/09/2022,BOS,CIN,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.293,0.352,0.53,0.882,2,0.86,0.006,0,0,0.11,8,9.2,3B
Rafael Devers,2022,22/09/2022,BOS,NYY,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.291,0.351,0.526,0.877,2,1.29,-0.127,0,0,-0.85,2,3,3B
Rafael Devers,2022,23/09/2022,BOS,NYY,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.289,0.35,0.523,0.873,2,1.09,-0.045,0,0,-0.36,4,6.2,3B
Rafael Devers,2022,24/09/2022,BOS,NYY,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.289,0.351,0.521,0.872,2,1.24,0.042,0,0,0.17,7,9.2,3B
Rafael Devers,2022,26/09/2022,BOS,BAL,5,5,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.292,0.353,0.524,0.876,2,1.03,-0.005,0,0,-0.16,13,15.5,3B
Rafael Devers,2022,27/09/2022,BOS,BAL,5,4,0,2,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0.293,0.355,0.523,0.878,2,0.86,0.097,0,0,1.13,12,16,3B
Rafael Devers,2022,28/09/2022,BOS,BAL,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.294,0.356,0.524,0.88,2,0.52,0.029,0,0,0.21,9,12.2,3B
Rafael Devers,2022,29/09/2022,BOS,BAL,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.292,0.353,0.52,0.874,2,0.76,-0.077,0,0,-0.6,0,0,3B
Rafael Devers,2022,30/09/2022,BOS,TOR,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.291,0.355,0.519,0.874,2,0.82,0.01,0,0,0.03,4,6,3B
Rafael Devers,2022,01/10/2022,BOS,TOR,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.293,0.356,0.519,0.875,2,0.3,0.02,0,0,0.43,6,6,3B
Rafael Devers,2022,03/10/2022,BOS,TBR,4,3,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.296,0.359,0.524,0.882,2,1.44,0.21,0,0,1.52,15,18.7,3B
Rafael Devers,2022,04/10/2022,BOS,TBR,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.295,0.358,0.522,0.88,2,0.88,-0.025,0,0,-0.16,4,6.2,3B
Rafael Devers,2022,05/10/2022,BOS,TBR,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.358,0.521,0.879,2,0.62,-0.007,0,0,-0.14,5,6.2,3B
Rafael Devers,2021,02/04/2021,BOS,BAL,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0,0.333,5,1.26,-0.013,1.32,-0.0001,-0.24,,,3B
Rafael Devers,2021,03/04/2021,BOS,BAL,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.143,0,0.143,5,1.41,-0.096,1.39,-0.0006,-0.74,,,3B
Rafael Devers,2021,05/04/2021,BOS,TBR,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.083,0,0.083,5,0.6,-0.082,0.52,-0.0004,-1.67,,,3B
Rafael Devers,2021,06/04/2021,BOS,TBR,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.125,0.176,0.125,0.301,5,2.27,0.038,2.11,0.0002,-0.26,,,3B
Rafael Devers,2021,07/04/2021,BOS,TBR,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.105,0.19,0.105,0.296,2,0.78,0,0.75,0,-0.86,,,3B
Rafael Devers,2021,08/04/2021,BOS,BAL,5,3,2,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0.182,0.308,0.318,0.626,4,0.82,0.211,0.91,0.0014,2.52,,,3B
Rafael Devers,2021,10/04/2021,BOS,BAL,5,5,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0.222,0.323,0.444,0.767,5,1.43,0.14,1.65,0.001,1.1,,,3B
Rafael Devers,2021,11/04/2021,BOS,BAL,6,5,2,2,0,0,2,5,1,0,2,0,0,0,0,0,0,0,0.25,0.351,0.625,0.976,5,0.46,0.062,0.54,0.0005,4.11,,,3B
